task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,scared,KMEANS,k=48,0.4000480185758121,0.9240934893561942,0.7410948054346732
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,scared,KMEANSPPS,k=35,0.2892615092977288,1.1001974542957713,0.5990946311536928
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,baran,KMEANSNF,k=44,0.33305597389083436,1.069404825174341,0.6340777756033156
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,baran,GMM,"n_components=20, covariance type=tied",0.38157519615622726,0.9197755503905723,0.7343984820461432
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,baran,HC,"k=18, linkage=single, metric=manhattan",0.24640348138629897,0.6263231790002828,0.9215116496415684
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,baran,KMEANS,k=47,0.4041079716292627,0.8508517081990175,0.7897004525042746
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,baran,KMEANSPPS,k=45,0.3691228280872147,0.956092068194342,0.707523602135274
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,Unified,KMEANSNF,k=36,0.3908497634152981,0.9723061660484716,0.709666195256075
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,Unified,GMM,"n_components=46, covariance type=spherical",0.4631588867054366,0.8483782633846887,0.8209391919219482
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,Unified,HC,"k=40, linkage=single, metric=euclidean",0.27018130984932154,0.5555005651940377,1.0351797481290013
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,Unified,KMEANS,k=46,0.5028148785174971,0.7489441657052786,0.9190139483890406
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,Unified,KMEANSPPS,k=47,0.3928557259815683,0.9700672088613413,0.711856067792075
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,mode,KMEANS,k=48,0.4197261629894215,0.6862859947487797,0.9384223174777048
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,bigdansing,KMEANSNF,k=46,0.36627714280299944,1.0139530202330596,0.6762580651282147
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,bigdansing,GMM,"n_components=22, covariance type=tied",0.4179008154657426,0.9953548680664568,0.7112838126734463
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,bigdansing,HC,"k=14, linkage=single, metric=manhattan",0.3134523945467525,0.5390229611184194,1.0843304666027374
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,bigdansing,KMEANS,k=43,0.4379799941367783,0.8565085131682113,0.802755356446439
