task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,scared,HC,"k=6, linkage=single, metric=euclidean",0.4012347132876113,0.3818972301354182,1.5098701098588612
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,scared,KMEANS,k=20,0.26128257348976536,1.143900926353894,0.5677420779766162
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,scared,KMEANSPPS,k=11,0.2038085676166655,1.390224950415513,0.4615583094755883
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,baran,KMEANSNF,k=28,0.20190665085239853,1.2930779857286974,0.4876276061102305
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,baran,GMM,"n_components=8, covariance type=tied",0.2171129670595418,1.2984189364571823,0.49364020802032815
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,baran,HC,"k=5, linkage=single, metric=manhattan",0.34948850479692906,0.44256222286717195,1.3045288886937028
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,baran,KMEANS,k=30,0.218224844292606,1.268050752539339,0.5034184063497928
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,baran,KMEANSPPS,k=19,0.19483910650911074,1.2869956734655517,0.48592124778910445
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,Unified,KMEANSNF,k=9,0.21452553251854828,1.3256619847845554,0.4844328184587111
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,Unified,GMM,"n_components=15, covariance type=spherical",0.20279932984417534,1.244604696539099,0.5031336463142209
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,Unified,HC,"k=10, linkage=single, metric=euclidean",0.30010253668434544,0.3823715663955545,1.457679878683878
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,Unified,KMEANS,k=23,0.2308108792489755,1.2320558746672228,0.5212311901287411
beers,2,36,13.937759336099584,11,2410,0.0,10.0,,,Unified,KMEANSPPS,k=20,0.20895412726995602,1.368771070401938,0.4697682440316937
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,mode,KMEANS,k=48,0.5461264638732755,0.8815746409587829,0.8402301815850646
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,bigdansing,KMEANSNF,k=16,0.22718907596389004,1.3603720539947974,0.4811410474325958
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,bigdansing,GMM,"n_components=18, covariance type=spherical",0.25172333364771476,1.141672361242338,0.5638156867108879
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,bigdansing,HC,"k=6, linkage=single, metric=manhattan",0.3743170278328449,0.36063321372664636,1.5736087380463364
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,bigdansing,KMEANS,k=21,0.25972484692511305,1.178368501500275,0.5541779065762091
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,bigdansing,KMEANSPPS,k=10,0.25787730598847697,1.2744405665796896,0.5212676584510304
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,boostclean,KMEANSNF,k=9,0.23005432366250744,1.4866076188651856,0.4513633904735361
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,boostclean,GMM,"n_components=8, covariance type=tied",0.23358265439520873,1.276332561904108,0.5085387564523047
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,boostclean,HC,"k=5, linkage=single, metric=manhattan",0.5175490181344402,0.30383956790792793,1.9043797982095292
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,boostclean,KMEANS,k=18,0.21938185843683644,1.253290665674841,0.5086406810150395
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,boostclean,KMEANSPPS,k=8,0.2511411707234953,1.2942466768258933,0.5118957032490403
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,holoclean,KMEANSNF,k=37,0.20651495597550423,1.3476372296767485,0.4742772071769885
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,holoclean,GMM,"n_components=13, covariance type=tied",0.20975508423774916,1.4425636236906776,0.45148270516935557
beers,3,32,18.813278008298756,11,2410,0.0,15.0,,,holoclean,HC,"k=5, linkage=single, metric=euclidean",0.4520256075839153,0.38890608200729765,1.5116702494644523
