task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,GroundTruth,DBSCAN,"eps=1.85, min_samples=6",0.5310801732923685,1.719321778952186,0.5350634364621024
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,mode,KMEANSNF,k=30,0.5890697593862951,0.9019297675392581,0.8489017694390686
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,mode,GMM,"n_components=31, covariance type=tied",0.6643901874398701,0.8263018927043955,0.9373008116356412
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,mode,HC,"n_components=5, covariance type=average-euclidean",0.5101733555566114,0.4620351031102012,1.3372555360192426
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,mode,KMEANS,k=31,0.5809346253712215,0.8581858958985565,0.8730916629453864
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,mode,KMEANSPPS,k=30,0.5618047307757795,1.0887838214985766,0.7401303499769809
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,mode,DBSCAN,"n_components=5, covariance type=1.85",0.6612803556970931,1.4189354006048223,0.6830170371381764
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,bigdansing,KMEANSNF,k=15,0.560707583171522,1.032460175809289,0.7646339717952082
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,bigdansing,GMM,"n_components=15, covariance type=tied",0.6754033420194909,0.31447454317243734,1.9276554871627831
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,bigdansing,HC,"n_components=16, covariance type=single-manhattan",0.6329918364050009,0.21974949217322778,2.591814031820036
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,bigdansing,KMEANS,k=17,0.6902832149924019,0.4819358713954866,1.382624039655084
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,bigdansing,KMEANSPPS,k=17,0.5322925591255945,0.8403113477252571,0.8611638303236099
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,bigdansing,DBSCAN,"n_components=7, covariance type=1.1",0.6104217926304301,1.8081042601025366,0.5817436223493018
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,holoclean,KMEANSNF,k=10,0.4936066444021167,1.0005204034524766,0.7465432558142656
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,holoclean,GMM,"n_components=15, covariance type=tied",0.5436085065807524,0.6659134053931601,1.0226526307979538
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,holoclean,HC,"n_components=7, covariance type=average-manhattan",0.7561645931202527,0.23324260929593707,2.5217729434333247
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,holoclean,KMEANS,k=30,0.46754310166419044,0.7759055871351511,0.8781798503600473
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,holoclean,KMEANSPPS,k=10,0.4807007714093558,1.1106712231099942,0.6905286109043444
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,holoclean,DBSCAN,"n_components=31, covariance type=1.7000000000000002",0.40286425484538063,1.3494842672998668,0.5719440423192097
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,horizon,KMEANSNF,k=11,0.5554768877856552,0.7261602598517896,0.9662916843332379
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,horizon,GMM,"n_components=12, covariance type=tied",0.6552058454951839,0.408187843108873,1.5525291630585718
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,horizon,HC,"n_components=10, covariance type=single-manhattan",0.6182825636815343,0.2444969174058874,2.354156839930418
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,horizon,KMEANS,k=16,0.5790875697657891,0.6363216110337635,1.0753099624416036
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,horizon,KMEANSPPS,k=12,0.6218023029117978,0.6532342357869022,1.0763233730846957
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,horizon,DBSCAN,"n_components=19, covariance type=1.9000000000000001",0.45601537150266125,1.8365960783504336,0.5002504537142691
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,scared,KMEANSNF,k=11,0.6175817502289402,0.7838422933280746,0.9466742915311531
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,scared,GMM,"n_components=16, covariance type=full",0.6138625703142477,0.6163265645200774,1.1181895186706203
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,scared,HC,"n_components=12, covariance type=single-manhattan",0.6080978347330225,0.23528103372622056,2.4291670880976617
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,scared,KMEANS,k=16,0.628929526328684,0.6894961366981048,1.0396319880228106
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,scared,KMEANSPPS,k=11,0.5134384269374136,0.922770831163887,0.7985655561509435
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,scared,DBSCAN,"n_components=42, covariance type=1.9500000000000002",0.44612372234329417,1.7899428578771985,0.5024003874266026
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,baran,KMEANSNF,k=15,0.5328387848490519,0.6987489496802984,0.9819839742800939
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,baran,GMM,"n_components=12, covariance type=tied",0.6005422355566591,0.4761057110754379,1.3504580581336323
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,baran,HC,"n_components=15, covariance type=single-manhattan",0.5962958092946442,0.22794880048071406,2.4916229259923157
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,baran,KMEANS,k=16,0.5774626820116477,0.4906816648590757,1.3077219326832212
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,baran,KMEANSPPS,k=14,0.49128869970189243,0.8025650853240812,0.8686467818569393
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,baran,DBSCAN,"n_components=6, covariance type=1.6",0.4567922649432494,1.8331922003516574,0.5011444018042599
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,Unified,KMEANSNF,k=16,0.5452606016232887,0.8908462490397643,0.8338943803752568
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,Unified,GMM,"n_components=8, covariance type=tied",0.5384153686635885,0.5686029571242202,1.148555907437794
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,Unified,HC,"n_components=12, covariance type=single-manhattan",0.610640779278988,0.23114256623632246,2.4684875126037475
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,Unified,KMEANS,k=15,0.5982517015198714,0.6469774011802265,1.0719503715050065
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,Unified,KMEANSPPS,k=10,0.525412216147483,1.3970931895797842,0.6205920413309134
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,Unified,DBSCAN,"n_components=5, covariance type=2.0",0.45187397861985934,1.7126367743194915,0.5178844749048672
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,GroundTruth,KMEANSNF,k=14,0.5857094770853032,0.5240354989643471,1.2469885729644636
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,GroundTruth,GMM,"n_components=10, covariance type=tied",0.6372639020857286,0.4342585863769129,1.4700196626171547
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,GroundTruth,HC,"k=5, linkage=single, metric=euclidean",0.7517185635449246,0.2677613058398237,2.24319406501072
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,GroundTruth,KMEANS,k=19,0.6643866351215537,0.58531352328581,1.1864363516070768
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,GroundTruth,KMEANSPPS,k=12,0.567375793678598,1.0006593915113644,0.783358418338943
rayyan,5,58,22.90909090909091,12,1000,5.0,5.0,GroundTruth,DBSCAN,"eps=1.9800000000000002, min_samples=5",0.5310801732923685,1.719321778952186,0.5350634364621024
rayyan,6,48,27.145454545454545,12,1000,5.0,10.0,mode,KMEANSNF,k=25,0.5070212469946616,1.0175715909883043,0.7448765425422808
rayyan,6,48,27.145454545454545,12,1000,5.0,10.0,mode,GMM,"n_components=31, covariance type=tied",0.5980549763378301,0.9683323704819773,0.8153791203581087
