task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
beers,4,31,9.253112033195022,11,2410,5.0,0.0,mode,KMEANSNF,k=7,0.2943092548965913,1.031928377920453,0.631684378444777
beers,4,31,9.253112033195022,11,2410,5.0,0.0,mode,GMM,"n_components=11, covariance type=tied",0.3407186336613922,0.7640478031019207,0.8247686325437631
beers,4,31,9.253112033195022,11,2410,5.0,0.0,mode,HC,"n_components=5, covariance type=single-manhattan",0.7321985185915955,0.16815792581626987,3.339494640886686
beers,4,31,9.253112033195022,11,2410,5.0,0.0,mode,KMEANS,k=49,0.23147741014353682,1.2041083681628457,0.5309837222315354
beers,4,31,9.253112033195022,11,2410,5.0,0.0,mode,KMEANSPPS,k=8,0.2551888540044464,1.1279807826584842,0.5708643901850833
beers,4,31,9.253112033195022,11,2410,5.0,0.0,mode,DBSCAN,"n_components=6, covariance type=2.0",0.5147277254710334,1.573032282349677,0.5752212936415995
beers,4,31,9.253112033195022,11,2410,5.0,0.0,bigdansing,KMEANSNF,k=7,0.24754142641721605,1.190878617524581,0.5436287849231919
beers,4,31,9.253112033195022,11,2410,5.0,0.0,bigdansing,GMM,"n_components=11, covariance type=spherical",0.2627420628971127,1.0529754329097007,0.6062159180176033
beers,4,31,9.253112033195022,11,2410,5.0,0.0,bigdansing,HC,"n_components=7, covariance type=single-manhattan",0.5723817011619896,0.2668433481307877,2.159949381578498
beers,4,31,9.253112033195022,11,2410,5.0,0.0,bigdansing,KMEANS,k=37,0.23974596993226102,1.311283827167842,0.5011786867834999
beers,4,31,9.253112033195022,11,2410,5.0,0.0,bigdansing,KMEANSPPS,k=11,0.29240119141745213,1.1077069920655438,0.5975835007381949
beers,4,31,9.253112033195022,11,2410,5.0,0.0,bigdansing,DBSCAN,"n_components=5, covariance type=1.85",0.4429925698019447,1.6153423925947252,0.5310281849440646
beers,4,31,9.253112033195022,11,2410,5.0,0.0,boostclean,KMEANSNF,k=12,0.274370673514116,1.0465421363999892,0.6149491864955454
beers,4,31,9.253112033195022,11,2410,5.0,0.0,boostclean,GMM,"n_components=14, covariance type=tied",0.3056335309306891,0.9707104748854671,0.6679034086366715
beers,4,31,9.253112033195022,11,2410,5.0,0.0,boostclean,HC,"n_components=7, covariance type=single-manhattan",0.5671915294922852,0.2673586660634374,2.153742737582111
beers,4,31,9.253112033195022,11,2410,5.0,0.0,boostclean,KMEANS,k=36,0.2206053732847487,1.2166394609182047,0.5212707803639499
beers,4,31,9.253112033195022,11,2410,5.0,0.0,boostclean,KMEANSPPS,k=10,0.2500205089786332,1.3023655078386103,0.5089270558715905
beers,4,31,9.253112033195022,11,2410,5.0,0.0,boostclean,DBSCAN,"n_components=7, covariance type=1.9500000000000002",0.3960489679718557,1.6702317047315844,0.4973841468300437
beers,4,31,9.253112033195022,11,2410,5.0,0.0,holoclean,KMEANSNF,k=12,0.24375849472819627,1.1187655350648398,0.5688004156775479
beers,4,31,9.253112033195022,11,2410,5.0,0.0,holoclean,GMM,"n_components=10, covariance type=tied",0.33362394907057275,0.8662926468893948,0.7439841366162584
beers,4,31,9.253112033195022,11,2410,5.0,0.0,holoclean,HC,"n_components=6, covariance type=single-manhattan",0.6504565120162549,0.33868637812112273,1.8015202839714943
beers,4,31,9.253112033195022,11,2410,5.0,0.0,holoclean,KMEANS,k=48,0.22959587135449236,1.2000315440925056,0.5314536498219212
beers,4,31,9.253112033195022,11,2410,5.0,0.0,holoclean,KMEANSPPS,k=8,0.291155029876845,1.002268470047227,0.644445847069473
