task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,2,22,10.002805836139169,7,2376,0.0,10.0,horizon,KMEANSNF,k=41,0.3491434515740191,0.9380724869833476,0.5800744043567101
flights,2,22,10.002805836139169,7,2376,0.0,10.0,horizon,GMM,"n_components=8, covariance type=spherical",0.3575674856064063,0.7238550081503166,0.622642485789819
flights,2,22,10.002805836139169,7,2376,0.0,10.0,horizon,HC,"n_components=5, covariance type=single-euclidean",0.6479584371440577,0.34711206576307213,0.7785905475680832
flights,2,22,10.002805836139169,7,2376,0.0,10.0,horizon,KMEANS,k=5,0.39447208852018306,0.6588188345738122,0.6438054756482469
flights,2,22,10.002805836139169,7,2376,0.0,10.0,horizon,KMEANSPPS,k=6,0.35609430693444416,0.6866845193774888,0.6300760794799395
flights,2,22,10.002805836139169,7,2376,0.0,10.0,horizon,DBSCAN,"n_components=7, covariance type=2.0",0.6479584371440577,0.34711206576307213,0.7785905475680832
flights,2,22,10.002805836139169,7,2376,0.0,10.0,scared,KMEANSNF,k=32,0.3241133399245458,0.9834550574048608,0.5678139657854269
flights,2,22,10.002805836139169,7,2376,0.0,10.0,scared,GMM,"n_components=11, covariance type=spherical",0.3607691856430062,0.8995383878230275,0.5890873489787908
flights,2,22,10.002805836139169,7,2376,0.0,10.0,scared,HC,"n_components=30, covariance type=average-euclidean",0.3347589363051239,0.7392967497735604,0.6149780505951544
flights,2,22,10.002805836139169,7,2376,0.0,10.0,scared,KMEANS,k=32,0.37079836776580827,0.8877182136679014,0.5930415717046166
flights,2,22,10.002805836139169,7,2376,0.0,10.0,scared,KMEANSPPS,k=19,0.3299153939259452,1.0673736499409447,0.554778891427888
flights,2,22,10.002805836139169,7,2376,0.0,10.0,scared,DBSCAN,"n_components=5, covariance type=1.9500000000000002",0.31312029635112276,0.8207200862458356,0.5949428175596202
